,Brand,Price,Product_name,Rating,Review Votes,Reviews,Reviews_bw
175956,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,0,"After a two month of usage, pictures are a blurry effect.",two month usage pictures blurry effect
175957,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,0,Phone is locked in headset mode and the only way to listen to a call is on speaker phone.,phone locked headset mode way listen call speaker phone
175958,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,0,"Guess that's expected... It'll have to do until the next iphone comes out. Other than that, satisfied with my purchase. Probably won't ever buy refurbished iphones again..",guess expected next iphone comes satisfied purchase probably ever buy refurbished iphones
175959,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,2,So far been great!! Love the iPhone!!,far great love iphone
175960,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,2,Good price,good price
175961,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Really good smartphone. Its like new and works great.,really good smartphone like new works great
175962,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,14,Great Item with fast shipping!,great item fast shipping
175963,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,0,"The Worst phone ever I bough in my life,the first iPhone Didnt even last me 1 month before it was frozen, the I send it back to give them a second chance and they send me another iPhone worst then the one I send them and Didnt even last me a week before I was frozen too.I woundt recomend it.",worst phone ever bough life first iphone didnt even last month frozen send back give second chance send another iphone worst one send didnt even last week frozen woundt recomend
175964,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,As good as new. Much cheaper!  Better than financing through ATT. Now I can leave if they annoy me.,good new much cheaper better financing att leave annoy
175965,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,See case review. Looks new wife is very happy with it,see case review looks new wife happy
175966,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,27,When looking for a backup IPhone I stumbled upon this attractive deal on Amazon. Reading the reviews did raise a little bit of concern. I pulled the trigger and made the purchase. The day it was delivered I received a small white box with a generic charger and cable. Looking the phone over everything was in perfect condition. On the top of the device was a small nick above the flash. It's a Verizon unlocked 128gb. I'm using on T-Mobile with great service. No scratches on the screen or any sign of bendgate. Cast your worries aside. For the price and quality you can't pass up this phone. Thank you to the seller for a great experience.,looking backup iphone stumbled upon attractive deal amazon reading reviews raise little bit concern pulled trigger made purchase day delivered received small white box generic charger cable looking phone everything perfect condition top device small nick flash verizon unlocked gb using mobile great service no scratches screen sign bendgate cast worries aside price quality pass phone thank seller great experience
175967,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,I love it phone came in the afternoon and I activated it it's working great. When I first opened it look brand new,love phone came afternoon activated working great first opened look brand new
175968,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,1,"Phone is in perfect condition, looks brand new. Only problem is the screen freezes up sometimes and doesn't respond to touch. So that's probably extra money out of my pockets to fix that.",phone perfect condition looks brand new problem screen freezes sometimes respond touch probably extra money pockets fix
175969,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,1,looks like new. Awessome.  No scratches anywhere,looks like new awessome no scratches anywhere
175970,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,16,"Outstanding phone. Easy to set up. Watched a video on YouTube that was great. Phone works like a champ. Moved my wife's iTunes account to it. Yes the phone was for her birthday. Now both grown son's want one. Brother-in-law got one but not the plus,.",outstanding phone easy set watched video youtube great phone works like champ moved wife itunes account yes phone birthday grown son want one brother law got one not plus
175971,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,5,"I ordered the phone, First of all it took quite some time to charge the phone as it wouldnt turn on. I had to do a hard reset on it and finally started and charged but now the batter will drain extremely quickly. Not sure is this is a common issue with iPhones or not. Im hoping this resolves itself.",ordered phone first took quite time charge phone wouldnt turn hard reset finally started charged batter drain extremely quickly not sure common issue iphones not im hoping resolves
175972,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,1,I am satisfied,satisfied
175973,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,"So far so good, had it about 3 months now. It's starting to run slow at times but no major problems. No scratches, it arrived in secure packaging and I connected this phone over to Verizon and had no problem.",far good months starting run slow times no major problems no scratches arrived secure packaging connected phone verizon no problem
175974,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,works like a chart at a big savings,works like chart big savings
175975,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,0,The phone is already giving problems such as shutting off and other stuff with in a 4month period that a very short time for a phone's lifespond I find this very disappointing to know that the intro for this item clearly says that it works like new so I would like to know why it just shuts off and isn't turning back on.,phone already giving problems shutting stuff month period short time phone lifespond find disappointing know intro item clearly says works like new would like know shuts turning back
175976,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,46,"Got the phone, put the SIM card in and all it would do is say it's searching. Took it to the phone shop and they couldn't find anything wrong either.",got phone put sim card would say searching took phone shop find anything wrong either
175977,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,1,The only reason I didn't rate a five is because the first one was defective and I returned it for another one. The second one was great. Good people to work with.,reason rate five first one defective returned another one second one great good people work
175978,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,Very nice phone and it works like a charm,nice phone works like charm
175979,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,just as described.  works well,described works well
175980,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,Has worked fin now for 6months.  A bit large but easier to type and read on.,worked fin months bit large easier type read
175981,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,1,phone came looking good except its not unlocked so i can't use it untill i get a sim card and there is no way to fully bypass sim activation,phone came looking good except not unlocked use untill get sim card no way fully bypass sim activation
175982,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,4,"Be very careful with these ""refurbished"" phones. The one I received had camera issues and an occasional unresponsive screen. I got lucky because the phone had 2 weeks left on the Apple warranty so Apple replaced it for free otherwise this definitely would have been sent back. If you have the time to mess with warranties and returns then go for it.",careful refurbished phones one received camera issues occasional unresponsive screen got lucky phone weeks left apple warranty apple replaced free otherwise definitely would sent back time mess warranties returns go
175983,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,"the product is good , i understand coming with generic accessories, but is crazy , don't had headphones, no generic, no genuine, and the packaging is not very good , just one ziplock bag inside , has better the second package from amazon",product good understand coming generic accessories crazy headphones no generic no genuine packaging not good one ziplock bag inside better second package amazon
175984,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,"Got the phone yesterday.  No scratches, cracks, etc...looks brand new.  So far, no issues.  Put my SIM card in and it works perfectly.  I will update if anything changes.  I was very nervous after reading the reviews.  Hopefully, there will be no reason to update!!",got phone yesterday no scratches cracks etc looks brand new far no issues put sim card works perfectly update anything changes nervous reading reviews hopefully no reason update
175985,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,1,Phone is unlocked everything worked fine was able to set it up easy ! Glad I didn't listen to reviews but only one review was right it's not 16gb it's about 11.5. :/,phone unlocked everything worked fine able set easy glad listen reviews one review right not gb
175986,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,"Brand new looking and operating iPhone, I downgraded from 6s plus to get a affordable 128gb. Great buy. Often dies at 6 percent. I suggest doing a factory reset when you first get it and before use. I use this on Cricket and have had great service with a cheaper bill.",brand new looking operating iphone downgraded plus get affordable gb great buy often dies percent suggest factory reset first get use use cricket great service cheaper bill
175987,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,6,Phone is great.  Except the camera is HORRIBLE!  The whole reason I purchased this phone was to to easily download videos/pics .. that I have taken...to my iMac ....  the picture quality is like looking thru a haze and forget about pics more than 2 feet away.  Will not focus at all.,phone great except camera horrible whole reason purchased phone easily download videos pics taken imac picture quality like looking thru haze forget pics feet away not focus
175988,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,2,I am very pleased with my IPhone,pleased iphone
175989,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Love my new iPhone 6+!! Mint condition and battery is great which I was worried about when I ordered. No complaints here! Thank you,love new iphone mint condition battery great worried ordered no complaints thank
175990,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,Phone works just fine. Had no issues with connecting with Metro PCS,phone works fine no issues connecting metro pcs
175991,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,"I was nervous but got the product as described.Like new, no scratches, definitely works. Went to the AT&T store to activate it and that's it, new phone!",nervous got product described like new no scratches definitely works went store activate new phone
175992,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,19,just received mine today and it does not come on. I am very dissatisfied .,received mine today not come dissatisfied
175993,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,0,I could not use it for sprint!,could not use sprint
175994,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,5,"No issues with the packaging or getting the phone on my service - just popped the sim in, loaded in the backup and was up and running in 15 mins.",no issues packaging getting phone service popped sim loaded backup running mins
175995,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,The phone came as promised and was in maculate shape.  Great experience!,phone came promised maculate shape great experience
175996,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,0,"Bought this IPhone 6 on Jan 6 and it stopped working completely April 9th. I am out $459 on this purchase so it cost me dearly. Warranted expired after 90 days, and my credit card won't reimburse me for a refurbished product. PLEASE DONT LEARN THE HARD WAY. DONT BUY A REFURBISHED PRODUCT,",bought iphone jan stopped working completely april th purchase cost dearly warranted expired days credit card reimburse refurbished product please dont learn hard way dont buy refurbished product
175997,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,6,Arrived in a brand new Apple box never opened. Phone is working well so far!,arrived brand new apple box never opened phone working well far
175998,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Nice phone. Works as described. Looked like new phone.,nice phone works described looked like new phone
175999,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,My 18 year old daughter loves it,year old daughter loves
176000,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,0,I bought this phone for my wife to be used in India. I sent the phone without being used in the USA. My wife complains that it cannot be used in India. It needs to be unlocked and it costs extra 200 dollars. I feel embarassed.,bought phone wife used india sent phone without used usa wife complains cannot used india needs unlocked costs extra dollars feel embarassed
176001,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,"Perfect. Purchases these for my kids to replace there iphone4s, which they had for 3 years. Buy the way the iphone4s are in perfect condition. These were also certified refurbished phones.",perfect purchases kids replace iphone years buy way iphone perfect condition also certified refurbished phones
176002,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,52,DO NOT WASTE YOUR TIME. I should have known something was up from the cheap price. Phone sucks. Screen always freezes and gets grey lines that bounce down from the top of the screen. Might as well just save your money and get a new one. I'm sending this bs back,not waste time known something cheap price phone sucks screen always freezes gets grey lines bounce top screen might well save money get new one sending bs back
176003,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,2,Great,great
176004,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,great,great
176005,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,I love this phone...I had an issue with it but now the problem is fixed!!! fast service,love phone issue problem fixed fast service
176006,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,6,I've had my phone for almost a week now and I'm still obsessed with it! I'm highly pleased with the quality of this phone. It looks brand new and functions perfectly. I'm writing this review with it right now lol I would highly recommend this seller to anyone!,phone almost week still obsessed highly pleased quality phone looks brand new functions perfectly writing review right lol would highly recommend seller anyone
176007,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,LOVE IT IM USING IT TO WRITE THIS REVIEW RIGHT NOW AND IT HAS WORKED AS EXPECTED I WILL LET YOU KNOW IF ANYTHING,love im using write review right worked expected let know anything
176008,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,2,I like it,like
176009,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,1,After two and half months it started glitching. This lasted for 3 days than started working again but I decided to return it since it was within the 90 day return.,two half months started glitching lasted days started working decided return since within day return
176010,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Very satisfied,satisfied
176011,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,I am in love with this phone it is just what I thought it would be. Looks brand new no signs of any wear I recommend 100%,love phone thought would looks brand new no signs wear recommend
176012,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,2,0,Bad  digitizer had to change it . work find after .,bad digitizer change work find
176013,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,"It's brand new,  ordered the 64gb and i am extremely happy with it, it's great buy!",brand new ordered gb extremely happy great buy
176014,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Product arrived as listed. This phone feels and looks brand new. Not a scratch.  I installed a glass screen protector and otter box. Phone works great and I'm using metro pcs.,product arrived listed phone feels looks brand new not scratch installed glass screen protector otter box phone works great using metro pcs
176015,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,"Great Product, Fast Delivery",great product fast delivery
176016,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Product is in condition as described Excellent quality. Great bargain,product condition described excellent quality great bargain
176017,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,very good,good
176018,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,This was purchased for my grandson.  He loved the phone.  Everything seems to work as it should.,purchased grandson loved phone everything seems work
176019,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,8,"Physically, this phone appears to be brand new and spotless. Not a single scratch, ding or dent.But after using it for about two weeks, its OS started misbehaving in a weird manner with absolute bizarre activity on its own. Like it is possessed or something. Just after the opening screen, multiple haphazard screen activities commence as if an invisible finger is constantly pressing upon its screen. It types incorrect passwords on in its own. Initially I thought its operating system was corrupted so I updated its IOS to the latest version i.e., 10.2, but it behaved in the same manner. Absolutely pathetic. I removed its screen protector. Result the same.If Apple certifies such internal hardware, then you can expect Apple to become another big corporate IT fraud giant. I had always expected Apple products of highest quality of hardware and software, but I have been extremely disappointed by this Lemon.Dr Kamran A. Dodhydodhy99@yahoo.com",physically phone appears brand new spotless not single scratch ding dent using two weeks os started misbehaving weird manner absolute bizarre activity like possessed something opening screen multiple haphazard screen activities commence invisible finger constantly pressing upon screen types incorrect passwords initially thought operating system corrupted updated ios latest version e behaved manner absolutely pathetic removed screen protector result apple certifies internal hardware expect apple become another big corporate fraud giant always expected apple products highest quality hardware software extremely disappointed lemon dr kamran dodhydodhy yahoo com
176020,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,"Finally I get my I phone With full accessories and box, Its look good condition , perfect thank you .",finally get phone full accessories box look good condition perfect thank
176021,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,There is a faded circle around the apple icon on the back and I paid for one day shipping but it took almost a week to get here but other than that everything works great,faded circle around apple icon back paid one day shipping took almost week get everything works great
176022,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,A good value.,good value
176023,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,0,It is OK.,ok
176024,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,like this,like
176025,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,0,"I bought this phone on January 1, 2017 and the screen is gettin stuck on its on or just pressing stuff I have to turn it on and off multiple times for it to function. I need a refund or a new phone and I will return this one if you want me to, It took me forever to just write this review.",bought phone january screen gettin stuck pressing stuff turn multiple times function need refund new phone return one want took forever write review
176026,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,0,No good everything was good at first but then started giving problem it freeze  and nothing works I returned  it I receive  my full refund  thank you,no good everything good first started giving problem freeze nothing works returned receive full refund thank
176027,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,1,Had a little trouble with signing in my Apple ID when I first got it but once I fixed the problem the iPhone works perfectly fine.,little trouble signing apple id first got fixed problem iphone works perfectly fine
176028,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,0,the phone I got had internal damage and after 1 week of having it the the touch screen sensors started to malfunction to the point were it would either not let me click or type anything or it would open random apps by itself. It cost me an extra 180 dollars to fix.,phone got internal damage week touch screen sensors started malfunction point would either not let click type anything would open random apps cost extra dollars fix
176029,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,Phone looks new. No issues so far. Switched from Android couldn't be happier!!!,phone looks new no issues far switched android happier
176030,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Excellent,excellent
176031,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,love it,love
176032,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,1,I'm having problems with my battery. It won't charge past 25%. Idk what I should do because my phone is really important for my job,problems battery charge past idk phone really important job
176033,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,"It's like new, love it.",like new love
176034,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,1,The motherboard in this phone is messed up and they won't refund me,motherboard phone messed refund
176035,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,2,Happy with the product. Refurbished but looks like new. Thank you,happy product refurbished looks like new thank
176036,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,My phone came in a white box and legit looked BRANDNEW!! No scratches..  no dents.. I mean it was perfect !!! Got everything set up that same day.. service worked with cricket just fine and I couldn't be happier :),phone came white box legit looked brandnew no scratches no dents mean perfect got everything set day service worked cricket fine happier
176037,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,Works great so far.fast delivery thank you,works great far fast delivery thank
176038,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,0,The Bluetooth of this Iphone 6 plus 64GB doesn't work.,bluetooth iphone plus gb work
176039,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,2,Very good !,good
176040,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,It had some scratches here and there but worth the price I just wish it would have came with earphones.,scratches worth price wish would came earphones
176041,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,7,There seems to be a problem with the IC and the phone freezes and does not function properly,seems problem ic phone freezes not function properly
176042,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,thank you,thank
176043,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,1,7,The camera shutter button is on even when it's on mute for whole phone and the side button does not work,camera shutter button even mute whole phone side button not work
176044,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,"It came really quick! I lt looks brand new, came with a charger. Works well. Thank you.",came really quick lt looks brand new came charger works well thank
176045,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Purchased reconditioned with some trepidation. But so far all is right with the world. Packaging was a little weird as myIPhone arrived in an Android box--but who cares.,purchased reconditioned trepidation far right world packaging little weird myiphone arrived android box cares
176046,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,Love it,love
176047,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,It works like a charm. Customer support is lacking tho. Asked for a fix on the camera and got no response...,works like charm customer support lacking tho asked fix camera got no response
176048,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,2,"Definitely my favorite iPhone so far! Apple hit a homer with this iPhone! First let me start off by saying this phone has the best battery I have ever had! Phones I've had: Samsung S6, iPhone 6, Nexus 6P, iPhone 5s, NONE of these can keep up with the battery on the iPhone 6 Plus. The camera is good although Samsung does make better cameras, you can always take a great picture with an iPhone. I recommend using google Photos app, there is a pop feature on there that makes your pictures look great. I also recommend the VSCO camera app for editing pictures.iOS runs fantastic on here and apps look beautiful on the larger display. I'd definitely recommend it over the regular 6. Althugh it is more expensive, once you get adjusted to the larger screen you definitely won't want to go back to a small screen. This is 2016, a 4.7 inch display on an iPhone is just too small. So if larger screen and better battery don't sell you, keep in mind the PLUS also has Optical Image Stabilization (OIS). This is an excellent feature which the iPhone 6 lacks and can be quite bothersome if you take pictures/videos of children or dogs because they tend to move and your pictures lose focus. I could not be happier with the iPhone 6 Plus.",definitely favorite iphone far apple hit homer iphone first let start saying phone best battery ever phones samsung iphone nexus p iphone none keep battery iphone plus camera good although samsung make better cameras always take great picture iphone recommend using google photos app pop feature makes pictures look great also recommend vsco camera app editing pictures ios runs fantastic apps look beautiful larger display definitely recommend regular althugh expensive get adjusted larger screen definitely want go back small screen inch display iphone small larger screen better battery sell keep mind plus also optical image stabilization ois excellent feature iphone lacks quite bothersome take pictures videos children dogs tend move pictures lose focus could not happier iphone plus
176049,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,excelent phone.  looks brand new!!!,excelent phone looks brand new
176050,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,"Phone works very well, i like it.",phone works well like
176051,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,"It was great , I really like it perfect condition",great really like perfect condition
176052,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,"The phone is working great. It looks like new and besides a few times it hesitated going to a link I pressed, I have no issues. This is my first iPhone.",phone working great looks like new besides times hesitated going link pressed no issues first iphone
176053,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,10,"The phone works great. However, I do get a message when I plug in the charging cable to the effect that ""this is not an authorized cable and might not work."" And indeed once or twice when I thought it should be charging it was not. For something this expensive, a real Apple charger should be included.",phone works great however get message plug charging cable effect not authorized cable might not work indeed twice thought charging not something expensive real apple charger included
176054,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,This phone works great and was a great price,phone works great great price
176055,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,0,I was worried after resding the reviews and it came in very nice condition thought I was somewhat dissatisfied because there were lines going through the phone screen which used to happen with my old phone and it kept freezing. If anyone had any tips please let me know,worried resding reviews came nice condition thought somewhat dissatisfied lines going phone screen used happen old phone kept freezing anyone tips please let know
176056,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,3,1,Had to be returned to seller due to the phone inadvertently took pictures and dialing phone#'s,returned seller due phone inadvertently took pictures dialing phone
176057,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,4,0,Good iphone. 6+,good iphone
176058,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,0,"As advertised.  Great condition visually.  Worked great. Only arrived today, but all functions seem to work well",advertised great condition visually worked great arrived today functions seem work well
176059,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,I received my item a month or so ago and it's amazing. I haven't experienced no problems so far and it meets every expectation I had. Really legit and great pricing.,received item month ago amazing experienced no problems far meets every expectation really legit great pricing
176060,Apple,344.99,Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Internal Smartphone - Space Gray,5,1,item is awesome! no scratches no dents no marks... amazing looking ands works great!,item awesome no scratches no dents no marks amazing looking ands works great
